GeneID,Symbol,link,description,chromosome
114677706,LOC114677706,,uncharacterized LOC114677706,4
114677705,LOC114677705,,uncharacterized LOC114677705,4
114677704,LOC114677704,,uncharacterized LOC114677704,4
114677703,LOC114677703,,translation machinery-associated protein 7 pseudogene,4
114677702,LOC114677702,,uncharacterized LOC114677702,4
114677701,LOC114677701,,uncharacterized LOC114677701,4
114677700,LOC114677700,,uncharacterized LOC114677700,4
114677699,LOC114677699,,uncharacterized LOC114677699,4
114677698,LOC114677698,,uncharacterized LOC114677698,4
114677697,LOC114677697,,uncharacterized LOC114677697,4
114677696,LOC114677696,,uncharacterized LOC114677696,4
114677695,LOC114677695,,uncharacterized LOC114677695,4
114677694,LOC114677694,,uncharacterized LOC114677694,4
114677693,LOC114677693,,uncharacterized LOC114677693,4
114677692,LOC114677692,,uncharacterized LOC114677692,4
114677691,LOC114677691,,uncharacterized LOC114677691,1
114677690,LOC114677690,,uncharacterized LOC114677690,4
114677689,LOC114677689,,uncharacterized LOC114677689,4
114677688,LOC114677688,,uncharacterized LOC114677688,4
114677687,LOC114677687,,bolA-like protein 2 pseudogene,4
114677686,LOC114677686,,uncharacterized LOC114677686,4
114677685,LOC114677685,,uncharacterized LOC114677685,1
114677684,LOC114677684,,uncharacterized LOC114677684,4
114677683,LOC114677683,,uncharacterized LOC114677683,4
114677682,LOC114677682,,uncharacterized LOC114677682,4
114677680,LOC114677680,,uncharacterized LOC114677680,4
114677679,LOC114677679,,uncharacterized LOC114677679,4
114677678,LOC114677678,,soluble calcium-activated nucleotidase 1 pseudogene,4
114677677,LOC114677677,,uncharacterized LOC114677677,1
114677676,LOC114677676,,uncharacterized LOC114677676,4
114677675,LOC114677675,,uncharacterized LOC114677675,1
114677674,LOC114677674,,uncharacterized LOC114677674,4
114677673,LOC114677673,,uncharacterized LOC114677673,4
114677672,LOC114677672,,uncharacterized LOC114677672,4
114677670,LOC114677670,,uncharacterized LOC114677670,1
114677668,LOC114677668,,uncharacterized LOC114677668,4
114677667,LOC114677667,,uncharacterized LOC114677667,4
114677666,LOC114677666,,uncharacterized LOC114677666,4
114677665,LOC114677665,,uncharacterized LOC114677665,4
114677664,LOC114677664,,uncharacterized LOC114677664,4
114677663,LOC114677663,,uncharacterized LOC114677663,4
114677662,LOC114677662,,myocilin opposite strand protein,1
114677661,LOC114677661,,uncharacterized LOC114677661,4
114677659,LOC114677659,,uncharacterized LOC114677659,1
114677658,LOC114677658,,zinc finger protein 135-like,4
114677657,LOC114677657,,uncharacterized LOC114677657,4
114677656,LOC114677656,,cytochrome c oxidase subunit 7B; mitochondrial pseudogene,1
114677655,LOC114677655,,uncharacterized LOC114677655,1
114677654,LOC114677654,,uncharacterized LOC114677654,4
114677653,LOC114677653,,uncharacterized LOC114677653,4
114677652,LOC114677652,,uncharacterized LOC114677652,4
114677651,LOC114677651,,uncharacterized LOC114677651,4
114677650,LOC114677650,,uncharacterized LOC114677650,4
114677649,LOC114677649,,uncharacterized LOC114677649,4
114677648,LOC114677648,,uncharacterized LOC114677648,4
114677647,LOC114677647,,DNA-directed RNA polymerases I; II; and III subunit RPABC5-like,4
114677646,LOC114677646,,uncharacterized LOC114677646,4
114677645,LOC114677645,,uncharacterized LOC114677645,4
114677643,LOC114677643,,uncharacterized LOC114677643,1
114677642,LOC114677642,,patr class I histocompatibility antigen; B-1 alpha chain-like,4
114677641,LOC114677641,,uncharacterized LOC114677641,4
114677640,LOC114677640,,uncharacterized LOC114677640,1
114677639,LOC114677639,,uncharacterized LOC114677639,4
114677638,LOC114677638,,uncharacterized LOC114677638,1
114677637,LOC114677637,,aconitate hydratase; mitochondrial pseudogene,1
114677636,LOC114677636,,uncharacterized LOC114677636,4
114677635,LOC114677635,,uncharacterized LOC114677635,4
114677634,LOC114677634,,uncharacterized LOC114677634,1
114677633,LOC114677633,,uncharacterized LOC114677633,1
114677632,LOC114677632,,uncharacterized LOC114677632,4
114677631,LOC114677631,,rab-like protein 2B,4
114677630,LOC114677630,,uncharacterized LOC114677630,4
114677629,LOC114677629,,uncharacterized LOC114677629,4
114677628,LOC114677628,,elongation factor 1-alpha 1 pseudogene,4
114677627,LOC114677627,,uncharacterized LOC114677627,4
114677626,LOC114677626,,eukaryotic translation initiation factor 1,4
114677625,LOC114677625,,uncharacterized LOC114677625,1
114677624,LOC114677624,,uncharacterized LOC114677624,4
114677623,LOC114677623,,histone H3.3C-like,4
114677622,LOC114677622,,uncharacterized LOC114677622,4
114677621,LOC114677621,,uncharacterized LOC114677621,4
114677620,LOC114677620,,uncharacterized LOC114677620,4
114677619,LOC114677619,,uncharacterized LOC114677619,4
114677618,LOC114677618,,olfactory receptor 2T2,1
114677616,LOC114677616,,uncharacterized LOC114677616,4
114677615,LOC114677615,,uncharacterized LOC114677615,4
114677613,LOC114677613,,ankyrin repeat domain-containing protein 39 pseudogene,4
114677612,LOC114677612,,uncharacterized LOC114677612,4
114677611,LOC114677611,,V-type proton ATPase 16 kDa proteolipid subunit-like,4
114677610,LOC114677610,,uncharacterized LOC114677610,4
114677609,LOC114677609,,uncharacterized LOC114677609,4
114677608,LOC114677608,,40S ribosomal protein S2 pseudogene,4
114677607,LOC114677607,,uncharacterized LOC114677607,4
114677606,LOC114677606,,putative 60S ribosomal protein L39-like 5,1
114677605,LOC114677605,,uncharacterized LOC114677605,4
114677604,LOC114677604,,uncharacterized LOC114677604,4
114677603,LOC114677603,,uncharacterized LOC114677603,4
114677602,LOC114677602,,uncharacterized LOC114677602,4
114677601,LOC114677601,,uncharacterized LOC114677601,4
114677600,LOC114677600,,uncharacterized LOC114677600,4
114677599,LOC114677599,,uncharacterized LOC114677599,4
114677598,LOC114677598,,uncharacterized LOC114677598,4
114677597,LOC114677597,,uncharacterized LOC114677597,4
114677596,LOC114677596,,uncharacterized LOC114677596,1
114677595,LOC114677595,,uncharacterized LOC114677595,4
114677594,LOC114677594,,uncharacterized LOC114677594,4
114677593,LOC114677593,,uncharacterized LOC114677593,4
114677592,LOC114677592,,uncharacterized LOC114677592,4
114677591,LOC114677591,,mitochondrial carnitine/acylcarnitine carrier protein pseudogene,4
114677590,LOC114677590,,uncharacterized LOC114677590,4
114677589,LOC114677589,,uncharacterized LOC114677589,4
114677588,LOC114677588,,uncharacterized LOC114677588,4
114677587,LOC114677587,,uncharacterized LOC114677587,4
114677586,LOC114677586,,uncharacterized LOC114677586,4
114677585,LOC114677585,,uncharacterized LOC114677585,4
114677584,LOC114677584,,uncharacterized LOC114677584,4
114677583,LOC114677583,,uncharacterized LOC114677583,1
114677582,LOC114677582,,uncharacterized LOC114677582,1
114677581,LOC114677581,,uncharacterized LOC114677581,4
114677580,LOC114677580,,uncharacterized LOC114677580,1
114677578,LOC114677578,,uncharacterized LOC114677578,4
114677577,LOC114677577,,protein eyes shut homolog,4
114677576,LOC114677576,,uncharacterized LOC114677576,1
114677575,LOC114677575,,glyceraldehyde-3-phosphate dehydrogenase pseudogene,4
114677574,LOC114677574,,uncharacterized LOC114677574,4
114677573,LOC114677573,,uncharacterized LOC114677573,4
114677572,LOC114677572,,uncharacterized LOC114677572,4
114677571,LOC114677571,,uncharacterized LOC114677571,4
114677570,LOC114677570,,uncharacterized LOC114677570,4
114677569,LOC114677569,,WW domain-binding protein 11-like,1
114677568,LOC114677568,,phosphoglycerate mutase 1-like,4
114677567,LOC114677567,,uncharacterized LOC114677567,4
114677566,LOC114677566,,endogenous retrovirus group K member 25 Env polyprotein-like,4
114677565,LOC114677565,,uncharacterized LOC114677565,4
114677564,LOC114677564,,uncharacterized LOC114677564,4
114677563,LOC114677563,,uncharacterized LOC114677563,4
114677562,LOC114677562,,uncharacterized LOC114677562,4
114677561,LOC114677561,,uncharacterized LOC114677561,4
114677560,LOC114677560,,uncharacterized LOC114677560,4
114677559,LOC114677559,,uncharacterized LOC114677559,4
114677558,LOC114677558,,uncharacterized LOC114677558,4
114677557,LOC114677557,,uncharacterized LOC114677557,4
114677556,LOC114677556,,uncharacterized LOC114677556,4
114677555,LOC114677555,,uncharacterized LOC114677555,4
114677554,LOC114677554,,uncharacterized LOC114677554,4
114677553,LOC114677553,,uncharacterized LOC114677553,4
114677552,LOC114677552,,uncharacterized LOC114677552,4
114677551,LOC114677551,,uncharacterized LOC114677551,4
114677550,LOC114677550,,small integral membrane protein 30,4
114677549,LOC114677549,,60 kDa heat shock protein; mitochondrial pseudogene,4
114677548,LOC114677548,,uncharacterized LOC114677548,4
114677547,LOC114677547,,uncharacterized LOC114677547,4
114677546,LOC114677546,,uncharacterized LOC114677546,4
114677545,LOC114677545,,uncharacterized LOC114677545,4
114677544,LOC114677544,,uncharacterized LOC114677544,4
114677543,LOC114677543,,uncharacterized LOC114677543,4
114677542,LOC114677542,,uncharacterized LOC114677542,4
114677541,LOC114677541,,uncharacterized LOC114677541,4
114677540,LOC114677540,,uncharacterized LOC114677540,4
114677539,LOC114677539,,uncharacterized LOC114677539,4
114677538,LOC114677538,,uncharacterized LOC114677538,4
114677537,LOC114677537,,uncharacterized LOC114677537,4
114677536,LOC114677536,,nucleophosmin-like,4
114677535,LOC114677535,,uncharacterized LOC114677535,4
114677534,LOC114677534,,uncharacterized LOC114677534,4
114677533,LOC114677533,,40S ribosomal protein S24 pseudogene,4
114677532,LOC114677532,,uncharacterized LOC114677532,4
114677531,LOC114677531,,uncharacterized LOC114677531,4
114677530,LOC114677530,,uncharacterized LOC114677530,4
114677529,LOC114677529,,uncharacterized LOC114677529,4
114677528,LOC114677528,,uncharacterized LOC114677528,4
114677527,LOC114677527,,uncharacterized LOC114677527,4
114677526,LOC114677526,,uncharacterized LOC114677526,4
114677525,LOC114677525,,uncharacterized LOC114677525,4
114677524,LOC114677524,,serine/arginine repetitive matrix protein 1-like,4
114677523,LOC114677523,,uncharacterized LOC114677523,4
114677522,LOC114677522,,uncharacterized LOC114677522,4
114677521,LOC114677521,,endogenous retrovirus group K member 19 Env polyprotein-like,4
114677520,LOC114677520,,uncharacterized LOC114677520,4
114677519,LOC114677519,,endogenous retrovirus group K member 7 Env polyprotein-like,4
114677518,LOC114677518,,uncharacterized LOC114677518,4
114677517,LOC114677517,,uncharacterized LOC114677517,4
114677516,LOC114677516,,uncharacterized LOC114677516,4
114677515,LOC114677515,,uncharacterized LOC114677515,4
114677514,LOC114677514,,uncharacterized LOC114677514,4
114677513,LOC114677513,,uncharacterized LOC114677513,4
114677512,LOC114677512,,uncharacterized LOC114677512,4
114677511,LOC114677511,,homeobox protein unc-4 homolog,4
114677510,LOC114677510,,uncharacterized LOC114677510,4
114677509,LOC114677509,,uncharacterized LOC114677509,4
114677508,LOC114677508,,uncharacterized LOC114677508,4
114677506,LOC114677506,,uncharacterized LOC114677506,4
114677505,LOC114677505,,uncharacterized LOC114677505,4
114677504,LOC114677504,,uncharacterized LOC114677504,4
114677503,LOC114677503,,uncharacterized LOC114677503,4
114677502,LOC114677502,,uncharacterized LOC114677502,4
114677501,LOC114677501,,uncharacterized LOC114677501,4
114677499,LOC114677499,,uncharacterized LOC114677499,4
114677498,LOC114677498,,uncharacterized LOC114677498,4
114677497,LOC114677497,,uncharacterized LOC114677497,4
114677496,LOC114677496,,uncharacterized LOC114677496,4
114677495,LOC114677495,,uncharacterized LOC114677495,4
114677494,LOC114677494,,uncharacterized LOC114677494,4
114677493,LOC114677493,,uncharacterized LOC114677493,1
114677492,LOC114677492,,uncharacterized LOC114677492,4
114677491,LOC114677491,,cyclin-G1 pseudogene,4
114677489,LOC114677489,,uncharacterized LOC114677489,4
114677488,LOC114677488,,zinc finger protein ubi-d4 pseudogene,4
114677487,LOC114677487,,eukaryotic translation initiation factor 2 subunit 3 pseudogene,1
114677486,LOC114677486,,uncharacterized LOC114677486,4
114677485,LOC114677485,,uncharacterized protein C1orf167-like,1
114677484,LOC114677484,,uncharacterized LOC114677484,4
114677483,LOC114677483,,uncharacterized LOC114677483,4
114677482,LOC114677482,,uncharacterized LOC114677482,4
114677481,LOC114677481,,uncharacterized LOC114677481,4
114677480,LOC114677480,,uncharacterized LOC114677480,4
114677479,LOC114677479,,uncharacterized LOC114677479,4
114677478,LOC114677478,,importin subunit alpha-1 pseudogene,4
114677477,LOC114677477,,uncharacterized LOC114677477,4
114677476,LOC114677476,,uncharacterized LOC114677476,4
114677473,LOC114677473,,vegetative cell wall protein gp1-like,1
114677472,LOC114677472,,uncharacterized LOC114677472,4
114677471,LOC114677471,,putative neuroblastoma breakpoint family member 7,1
114677470,LOC114677470,,L-lactate dehydrogenase B chain pseudogene,4
114677469,LOC114677469,,uncharacterized LOC114677469,4
114677468,LOC114677468,,uncharacterized LOC114677468,1
114677467,LOC114677467,,uncharacterized LOC114677467,4
114677466,LOC114677466,,uncharacterized LOC114677466,4
114677465,LOC114677465,,uncharacterized LOC114677465,4
114677464,LOC114677464,,uncharacterized LOC114677464,4
114677463,LOC114677463,,uncharacterized LOC114677463,4
114677462,LOC114677462,,uncharacterized LOC114677462,4
114677461,LOC114677461,,60S ribosomal protein L37a-like,4
114677460,LOC114677460,,uncharacterized LOC114677460,4
114677459,LOC114677459,,uncharacterized LOC114677459,4
114677458,LOC114677458,,uncharacterized LOC114677458,4
114677457,LOC114677457,,uncharacterized LOC114677457,4
114677456,LOC114677456,,uncharacterized LOC114677456,4
114677455,LOC114677455,,uncharacterized LOC114677455,4
114677454,LOC114677454,,uncharacterized LOC114677454,4
114677453,LOC114677453,,uncharacterized LOC114677453,4
114677452,LOC114677452,,basic salivary proline-rich protein 2-like,1
114677451,LOC114677451,,uncharacterized LOC114677451,4
114677450,LOC114677450,,uncharacterized LOC114677450,4
114677449,LOC114677449,,basic proline-rich protein-like,1
114677448,LOC114677448,,uncharacterized LOC114677448,4
114677447,LOC114677447,,uncharacterized LOC114677447,4
114677446,LOC114677446,,uncharacterized LOC114677446,4
114677445,LOC114677445,,uncharacterized LOC114677445,4
114677444,LOC114677444,,basic proline-rich protein-like,1
114677443,LOC114677443,,60S ribosomal protein L21 pseudogene,1
114677442,LOC114677442,,uncharacterized LOC114677442,4
114677441,LOC114677441,,uncharacterized LOC114677441,4
114677440,LOC114677440,,uncharacterized LOC114677440,4
114677439,LOC114677439,,uncharacterized LOC114677439,4
114677438,LOC114677438,,uncharacterized LOC114677438,4
114677437,LOC114677437,,uncharacterized LOC114677437,4
114677436,LOC114677436,,uncharacterized LOC114677436,4
114677435,LOC114677435,,putative uncharacterized protein KIF25-AS1,4
114677434,LOC114677434,,60S ribosomal protein L7a pseudogene,1
114677433,LOC114677433,,uncharacterized LOC114677433,4
114677432,LOC114677432,,uncharacterized LOC114677432,4
114677431,LOC114677431,,peptidyl-prolyl cis-trans isomerase E-like,1
114677430,LOC114677430,,uncharacterized LOC114677430,4
114677429,LOC114677429,,ubiquitin-conjugating enzyme E2 variant 1-like,1
114677427,LOC114677427,,uncharacterized LOC114677427,4
114677426,LOC114677426,,uncharacterized LOC114677426,4
114677425,LOC114677425,,uncharacterized LOC114677425,1
114677424,LOC114677424,,uncharacterized LOC114677424,4
114677423,LOC114677423,,60S ribosomal protein L21 pseudogene,4
114677422,LOC114677422,,ferritin heavy chain pseudogene,4
114677421,LOC114677421,,peptidyl-prolyl cis-trans isomerase FKBP1A pseudogene,4
114677420,LOC114677420,,60S ribosomal protein L37 pseudogene,4
114677419,LOC114677419,,dnaJ homolog subfamily B member 6-like,4
114677418,LOC114677418,,rhomboid-related protein 4 pseudogene,4
114677417,LOC114677417,,phosphoethanolamine/phosphocholine phosphatase pseudogene,4
114677416,LOC114677416,,40S ribosomal protein S12 pseudogene,4
114677415,LOC114677415,,uncharacterized LOC114677415,4
114677414,LOC114677414,,uncharacterized LOC114677414,4
114677413,LOC114677413,,uncharacterized LOC114677413,4
114677412,LOC114677412,,uncharacterized LOC114677412,4
114677411,LOC114677411,,60S ribosomal protein L37 pseudogene,1
114677410,LOC114677410,,cytochrome c oxidase subunit 7C; mitochondrial-like,4
114677409,LOC114677409,,uncharacterized LOC114677409,4
114677408,LOC114677408,,uncharacterized LOC114677408,4
114677407,LOC114677407,,uncharacterized LOC114677407,4
114677406,LOC114677406,,uncharacterized LOC114677406,4
114677405,LOC114677405,,uncharacterized LOC114677405,4
114677404,LOC114677404,,uncharacterized LOC114677404,4
114677403,LOC114677403,,translation initiation factor IF-2-like,1
114677402,LOC114677402,,uncharacterized LOC114677402,4
114677401,LOC114677401,,uncharacterized LOC114677401,4
114677400,LOC114677400,,uncharacterized LOC114677400,4
114677399,LOC114677399,,uncharacterized LOC114677399,4
114677398,LOC114677398,,putative uncharacterized protein C5orf17,4
114677397,LOC114677397,,uncharacterized LOC114677397,4
114677396,LOC114677396,,uncharacterized LOC114677396,4
114677395,LOC114677395,,uncharacterized LOC114677395,4
114677394,LOC114677394,,uncharacterized LOC114677394,4
114677393,LOC114677393,,uncharacterized LOC114677393,4
114677392,LOC114677392,,uncharacterized LOC114677392,4
114677391,LOC114677391,,uncharacterized LOC114677391,4
114677390,LOC114677390,,uncharacterized LOC114677390,4
114677389,LOC114677389,,40S ribosomal protein S24 pseudogene,1
114677388,LOC114677388,,uncharacterized LOC114677388,4
114677387,LOC114677387,,uncharacterized LOC114677387,4
114677386,LOC114677386,,uncharacterized LOC114677386,4
114677385,LOC114677385,,uncharacterized LOC114677385,4
114677384,LOC114677384,,uncharacterized LOC114677384,4
114677383,LOC114677383,,zinc finger protein 131-like,4
114677382,LOC114677382,,zinc finger protein 131-like,4
114677381,LOC114677381,,uncharacterized LOC114677381,4
114677380,LOC114677380,,uncharacterized LOC114677380,4
114677379,LOC114677379,,uncharacterized LOC114677379,4
114677378,LOC114677378,,uncharacterized LOC114677378,4
114677377,LOC114677377,,uncharacterized LOC114677377,4
114677375,LOC114677375,,uncharacterized LOC114677375,4
114677374,LOC114677374,,uncharacterized LOC114677374,4
114677373,LOC114677373,,uncharacterized LOC114677373,4
114677372,LOC114677372,,uncharacterized LOC114677372,4
114677371,LOC114677371,,uncharacterized LOC114677371,4
114677370,LOC114677370,,uncharacterized LOC114677370,4
114677369,LOC114677369,,uncharacterized LOC114677369,4
114677368,LOC114677368,,uncharacterized LOC114677368,4
114677367,LOC114677367,,uncharacterized LOC114677367,4
114677366,LOC114677366,,uncharacterized LOC114677366,4
114677365,LOC114677365,,uncharacterized LOC114677365,4
114677364,LOC114677364,,uncharacterized LOC114677364,4
114677363,LOC114677363,,uncharacterized LOC114677363,4
114677362,LOC114677362,,uncharacterized LOC114677362,4
114677361,LOC114677361,,high mobility group protein B1 pseudogene,1
114677360,LOC114677360,,uncharacterized LOC114677360,4
114677359,LOC114677359,,proline-rich protein 2-like,1
114677358,LOC114677358,,probable ATP-dependent DNA helicase HFM1,1
114677357,LOC114677357,,uncharacterized LOC114677357,1
114677356,LOC114677356,,ubiquitin-conjugating enzyme E2 W pseudogene,1
114677355,LOC114677355,,neuroblastoma breakpoint family member 4-like,1
114677354,LOC114677354,,cadherin EGF LAG seven-pass G-type receptor 2-like,1
