GeneID,Symbol,link,description,chromosome
102120342,LOC102120342,,peptidyl-prolyl cis-trans isomerase A pseudogene,10
102120341,LOC102120341,,uncharacterized LOC102120341,10
102120337,LOC102120337,,selenide; water dikinase 1 pseudogene,3
102120331,LOC102120331,,ral-GDS-related protein-like,10
102120328,LOC102120328,,CD209 antigen-like protein 2,19
102120324,LOC102120324,,keratin; type I cytoskeletal 18 pseudogene,18
102120321,LOC102120321,,asparagine synthetase [glutamine-hydrolyzing] pseudogene,17
102120320,LOC102120320,,ADP-ribose pyrophosphatase; mitochondrial pseudogene,9
102120319,LOC102120319,,uncharacterized LOC102120319,9
102120312,LOC102120312,,uncharacterized LOC102120312,2
102120311,LOC102120311,,rRNA-processing protein FCF1 homolog pseudogene,17
102120310,LOC102120310,,40S ribosomal protein S12 pseudogene,9
102120309,LOC102120309,,uncharacterized LOC102120309,2
102120306,LOC102120306,,eukaryotic translation initiation factor 2 subunit 2 pseudogene,2
102120302,LOC102120302,,keratin-associated protein 3-3,16
102120296,LOC102120296,,myb/SANT-like DNA-binding domain-containing protein 3 pseudogene,16
102120294,LOC102120294,,small nuclear ribonucleoprotein Sm D2 pseudogene,8
102120292,LOC102120292,,nucleophosmin-like,7
102120289,LOC102120289,,uncharacterized LOC102120289,7
102120287,LOC102120287,,ubiquitin-conjugating enzyme E2 L3 pseudogene,7
102120282,LOC102120282,,peroxiredoxin-1 pseudogene,15
102120281,LOC102120281,,uncharacterized LOC102120281,7
102120279,LOC102120279,,uncharacterized LOC102120279,7
102120276,LOC102120276,,olfactory receptor 13C8,15
102120274,LOC102120274,,putative high mobility group protein B1-like 1,15
102120270,LOC102120270,,olfactory receptor 2L13-like,1
102120268,LOC102120268,,olfactory receptor 8B3-like,14
102120267,LOC102120267,,uncharacterized LOC102120267,7
102120260,LOC102120260,,protein RoBo-1-like,1
102120259,LOC102120259,,olfactory receptor 51A4-like,14
102120258,LOC102120258,,protocadherin beta-15-like,6
102120255,LOC102120255,,cell division control protein 42 homolog,6
102120254,LOC102120254,,60S ribosomal protein L18 pseudogene,14
102120252,LOC102120252,,olfactory receptor 5F1,14
102120248,LOC102120248,,uncharacterized LOC102120248,5
102120246,LOC102120246,,uncharacterized LOC102120246,5
102120245,LOC102120245,,60S ribosomal protein L3 pseudogene,13
102120243,LOC102120243,,actin; cytoplasmic 1-like,Un
102120240,LOC102120240,,olfactory receptor 5M1,Un
102120239,LOC102120239,,peptidyl-prolyl cis-trans isomerase-like 2,Un
102120236,LOC102120236,,putative cytosolic acyl coenzyme A thioester hydrolase-like,5
102120231,LOC102120231,,heat shock cognate 71 kDa protein pseudogene,X
102120223,LOC102120223,,protein TFG pseudogene,4
102120222,LOC102120222,,uncharacterized LOC102120222,11
102120217,LOC102120217,,ras-related protein Ral-A pseudogene,11
102120207,LOC102120207,,leukocyte immunoglobulin-like receptor subfamily A member 3 pseudogene,19
102120197,LOC102120197,,uncharacterized LOC102120197,10
102120195,LOC102120195,,uncharacterized LOC102120195,18
102120194,LOC102120194,,uncharacterized LOC102120194,9
102120186,LOC102120186,,thiopurine S-methyltransferase-like,2
102120185,LOC102120185,,uncharacterized LOC102120185,17
102120183,LOC102120183,,keratin; type II cytoskeletal 8 pseudogene,2
102120182,LOC102120182,,MICOS complex subunit MIC19-like,9
102120181,LOC102120181,,uncharacterized LOC102120181,2
102120180,LOC102120180,,zinc finger protein 816-like,16
102120179,LOC102120179,,inosine-5-monophosphate dehydrogenase 1-like,8
102120175,LOC102120175,,uncharacterized LOC102120175,16
102120172,LOC102120172,,uncharacterized LOC102120172,8
102120170,LOC102120170,,uncharacterized LOC102120170,1
102120162,LOC102120162,,uncharacterized LOC102120162,1
102120159,LOC102120159,,60S ribosomal protein L13a-like,7
102120158,LOC102120158,,protein S100-A15A,1
102120157,LOC102120157,,uncharacterized LOC102120157,1
102120148,LOC102120148,,protein arginine N-methyltransferase 1 pseudogene,6
102120146,LOC102120146,,uncharacterized LOC102120146,6
102120144,LOC102120144,,putative neuropeptide Y receptor type 6,6
102120138,LOC102120138,,oral-facial-digital syndrome 1 protein pseudogene,6
102120131,LOC102120131,,activator of basal transcription 1 pseudogene,5
102120127,LOC102120127,,60S ribosomal protein L17 pseudogene,5
102120126,LOC102120126,,Ig heavy chain V-III region 23-like,Un
102120124,LOC102120124,,mpv17-like protein,20
102120123,LOC102120123,,putative uncharacterized protein FLJ44672,3
102120120,LOC102120120,,pyruvate kinase PKM pseudogene,4
102120119,LOC102120119,,small ubiquitin-related modifier 2 pseudogene,4
102120118,LOC102120118,,28S ribosomal protein S31; mitochondrial pseudogene,X
102120117,LOC102120117,,L-lactate dehydrogenase B chain pseudogene,X
102120115,LOC102120115,,protein S100-A11 pseudogene,X
102120114,LOC102120114,,peptidyl-prolyl cis-trans isomerase D pseudogene,X
102120111,LOC102120111,,ubiquitin-like,11
102120110,LOC102120110,,60S ribosomal protein L31 pseudogene,4
102120106,LOC102120106,,oligosaccharyltransferase complex subunit OSTC pseudogene,4
102120099,LOC102120099,,uncharacterized LOC102120099,11
102120097,LOC102120097,,coiled-coil domain-containing protein 86 pseudogene,3
102120095,LOC102120095,,olfactory receptor 6V1,3
102120093,LOC102120093,,aldo-keto reductase family 1 member B10-like,3
102120086,LOC102120086,,60S ribosomal protein L13 pseudogene,10
102120085,LOC102120085,,40S ribosomal protein S17 pseudogene,3
102120083,LOC102120083,,galectin-10,19
102120082,LOC102120082,,uncharacterized LOC102120082,3
102120081,LOC102120081,,nephrin,19
102120079,LOC102120079,,uncharacterized LOC102120079,19
102120075,LOC102120075,,poly(rC)-binding protein 2 pseudogene,3
102120073,LOC102120073,,NEDD4-like E3 ubiquitin-protein ligase WWP1 pseudogene,2
102120071,LOC102120071,,40S ribosomal protein S25 pseudogene,2
102120068,LOC102120068,,nuclear pore complex-interacting protein family member B3-like,9
102120067,LOC102120067,,deoxyuridine 5-triphosphate nucleotidohydrolase; mitochondrial pseudogene,2
102120066,LOC102120066,,glutathione S-transferase Mu 1 pseudogene,2
102120064,LOC102120064,,uncharacterized LOC102120064,9
102120063,LOC102120063,,uncharacterized LOC102120063,9
102120061,LOC102120061,,glutamate dehydrogenase 1; mitochondrial-like,9
102120057,LOC102120057,,serine/threonine-protein kinase LATS2,17
102120055,LOC102120055,,coiled-coil domain-containing protein 57,16
102120038,LOC102120038,,mitochondrial import receptor subunit TOM22 homolog pseudogene,1
102120036,LOC102120036,,uncharacterized LOC102120036,15
102120035,LOC102120035,,60S ribosomal protein L18a pseudogene,7
102120033,LOC102120033,,uncharacterized LOC102120033,1
102120031,LOC102120031,,uncharacterized LOC102120031,1
102120029,LOC102120029,,uncharacterized LOC102120029,7
102120018,LOC102120018,,uncharacterized LOC102120018,1
102120016,LOC102120016,,ATP-binding cassette sub-family B member 10; mitochondrial-like,7
102120015,LOC102120015,,uncharacterized LOC102120015,6
102120008,LOC102120008,,olfactory receptor 1S2,14
102120000,LOC102120000,,survival motor neuron protein-like,5
102119999,LOC102119999,,L-lactate dehydrogenase A chain pseudogene,13
102119997,LOC102119997,,uncharacterized LOC102119997,5
102119996,LOC102119996,,uncharacterized LOC102119996,Un
102119993,LOC102119993,,uncharacterized LOC102119993,12
102119992,LOC102119992,,Ig lambda chain V-II region BUR-like,10
102119991,LOC102119991,,uncharacterized LOC102119991,5
102119990,LOC102119990,,polycomb protein EED pseudogene,X
102119988,LOC102119988,,cancer/testis antigen 1-like,X
102119986,LOC102119986,,uncharacterized LOC102119986,12
102119982,LOC102119982,,chloride intracellular channel protein 1 pseudogene,12
102119978,LOC102119978,,uncharacterized LOC102119978,12
102119977,LOC102119977,,uncharacterized LOC102119977,11
102119975,LOC102119975,,prohibitin-like,20
102119969,LOC102119969,,selenoprotein K pseudogene,4
102119967,LOC102119967,,uncharacterized LOC102119967,4
102119964,LOC102119964,,zinc finger protein 708-like,20
102119959,LOC102119959,,zinc finger CCHC domain-containing protein 9 pseudogene,11
102119957,LOC102119957,,40S ribosomal protein S15 pseudogene,11
102119956,LOC102119956,,hyaluronidase-4-like,3
102119952,LOC102119952,,40S ribosomal protein S4; X isoform-like,3
102119949,LOC102119949,,uncharacterized LOC102119949,3
102119948,LOC102119948,,elongation factor 1-delta-like,3
102119945,LOC102119945,,uncharacterized LOC102119945,3
102119944,LOC102119944,,mitochondrial import inner membrane translocase subunit Tim8 B pseudogene,19
102119942,LOC102119942,,40S ribosomal protein S27-like,19
102119940,LOC102119940,,aldose reductase pseudogene,18
102119933,LOC102119933,,uncharacterized LOC102119933,17
102119931,LOC102119931,,uncharacterized LOC102119931,17
102119928,LOC102119928,,WD repeat-containing protein 70 pseudogene,2
102119919,LOC102119919,,glyceraldehyde-3-phosphate dehydrogenase pseudogene,1
102119918,LOC102119918,,keratin-associated protein 3-1,16
102119917,LOC102119917,,uncharacterized LOC102119917,8
102119916,LOC102119916,,divergent paired-related homeobox-like,16
102119915,LOC102119915,,uncharacterized LOC102119915,8
102119912,LOC102119912,,carbohydrate sulfotransferase 10 pseudogene,7
102119904,LOC102119904,,neuroblastoma breakpoint family member 6-like protein,1
102119900,LOC102119900,,olfactory receptor 13C2-like,15
102119897,LOC102119897,,olfactory receptor 2M3,1
102119896,LOC102119896,,olfactory receptor 149-like,14
102119895,LOC102119895,,uncharacterized LOC102119895,1
102119888,LOC102119888,,putative 60S ribosomal protein L37a,1
102119885,LOC102119885,,phosphoglycerate mutase 1-like,14
102119882,LOC102119882,,uncharacterized LOC102119882,1
102119879,LOC102119879,,olfactory receptor 51A4,14
102119877,LOC102119877,,N-acylneuraminate-9-phosphatase pseudogene,14
102119872,LOC102119872,,olfactory receptor 1052-like,14
102119867,LOC102119867,,uncharacterized LOC102119867,13
102119865,LOC102119865,,selenide; water dikinase 2-like,6
102119859,LOC102119859,,arachidonate 12-lipoxygenase; 12R-type-like,Un
102119858,LOC102119858,,glyceraldehyde-3-phosphate dehydrogenase pseudogene,13
102119857,LOC102119857,,uncharacterized LOC102119857,5
102119856,LOC102119856,,histone H3.v1-like,Un
102119855,LOC102119855,,60S ribosomal protein L10-like,13
102119852,LOC102119852,,uncharacterized LOC102119852,Un
102119850,LOC102119850,,protein FAM153B-like,6
102119844,LOC102119844,,ras-related protein Rab-1A-like,12
102119843,LOC102119843,,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 pseudogene,X
102119835,LOC102119835,,kallikrein-13 pseudogene,11
102119833,LOC102119833,,60 kDa heat shock protein; mitochondrial pseudogene,11
102119828,LOC102119828,,uncharacterized LOC102119828,19
102119826,LOC102119826,,uncharacterized LOC102119826,3
102119824,LOC102119824,,uncharacterized LOC102119824,10
102119821,LOC102119821,,uncharacterized LOC102119821,10
102119818,LOC102119818,,actin; cytoplasmic 2-like,10
102119817,LOC102119817,,uncharacterized LOC102119817,19
102119810,LOC102119810,,uncharacterized protein C22orf42,10
102119808,LOC102119808,,eukaryotic translation initiation factor 4E pseudogene,2
102119807,LOC102119807,,40S ribosomal protein S2 pseudogene,2
102119803,LOC102119803,,S-phase kinase-associated protein 1 pseudogene,18
102119802,LOC102119802,,uncharacterized LOC102119802,9
102119798,LOC102119798,,pulmonary surfactant-associated protein A,9
102119796,LOC102119796,,keratin; type II cytoskeletal 8 pseudogene,9
102119794,LOC102119794,,uncharacterized LOC102119794,17
102119791,LOC102119791,,peroxisomal multifunctional enzyme type 2 pseudogene,8
102119789,LOC102119789,,alpha-actinin-4 pseudogene,1
102119787,LOC102119787,,L-lactate dehydrogenase B chain,8
102119786,LOC102119786,,uncharacterized LOC102119786,1
102119781,LOC102119781,,uncharacterized LOC102119781,1
102119777,LOC102119777,,major facilitator superfamily domain-containing protein 1 pseudogene,16
102119776,LOC102119776,,uncharacterized LOC102119776,7
102119771,LOC102119771,,protein S100-A7,1
102119770,LOC102119770,,uncharacterized LOC102119770,7
102119769,LOC102119769,,nucleoredoxin pseudogene,1
102119765,LOC102119765,,uncharacterized LOC102119765,7
102119762,LOC102119762,,uncharacterized LOC102119762,6
102119761,LOC102119761,,histone H2B type 1-K-like,6
102119760,LOC102119760,,transgelin pseudogene,6
102119758,LOC102119758,,tRNA methyltransferase 10 homolog A pseudogene,6
102119755,LOC102119755,,prothymosin alpha-like,6
102119753,LOC102119753,,uncharacterized LOC102119753,13
102119752,LOC102119752,,uncharacterized LOC102119752,13
102119750,LOC102119750,,chromosome unknown open reading frame; human C19orf67,Un
102119746,LOC102119746,,uncharacterized LOC102119746,5
102119744,LOC102119744,,homer protein homolog 2 pseudogene,Un
102119743,LOC102119743,,C-C motif chemokine 3-like,16
102119739,LOC102119739,,dual specificity mitogen-activated protein kinase kinase 4 pseudogene,X
102119737,LOC102119737,,RNA-binding motif protein; X-linked 2 pseudogene,X
102119736,LOC102119736,,protein FAM127C,X
102119733,LOC102119733,,heat shock protein HSP 90-beta pseudogene,4
102119730,LOC102119730,,histone H2B type 1,4
102119728,LOC102119728,,uncharacterized LOC102119728,X
102119727,LOC102119727,,uncharacterized LOC102119727,12
102119726,LOC102119726,,osteoclast-stimulating factor 1 pseudogene,11
102119724,LOC102119724,,uncharacterized LOC102119724,11
102119723,LOC102119723,,ferritin heavy polypeptide-like 17,X
102119722,LOC102119722,,microtubule-associated protein tau-like,4
102119720,LOC102119720,,uncharacterized LOC102119720,4
102119718,LOC102119718,,uncharacterized LOC102119718,11
102119715,LOC102119715,,uncharacterized LOC102119715,4
102119711,LOC102119711,,keratin; type II cuticular Hb3,11
102119705,LOC102119705,,olfactory receptor 9A2,3
102119698,LOC102119698,,putative uncharacterized protein PSMG3-AS1,3
102119692,LOC102119692,,60S ribosomal protein L18 pseudogene,2
102119691,LOC102119691,,uncharacterized LOC102119691,10
102119689,LOC102119689,,60S ribosomal protein L38 pseudogene,2
102119686,LOC102119686,,pulmonary surfactant-associated protein A-like,9
102119682,LOC102119682,,uncharacterized LOC102119682,9
102119681,LOC102119681,,uncharacterized LOC102119681,2
102119680,LOC102119680,,ribosome biogenesis protein BMS1 homolog,9
102119678,LOC102119678,,uncharacterized LOC102119678,9
102119670,LOC102119670,,cytochrome c oxidase subunit NDUFA4-like,8
102119665,LOC102119665,,ATPase family AAA domain-containing protein 3C-like,16
102119663,LOC102119663,,NEDD8-like,7
102119660,LOC102119660,,uncharacterized LOC102119660,15
102119659,LOC102119659,,putative UPF0607 protein ENSP00000382826,15
102119656,LOC102119656,,ATP synthase F(0) complex subunit C3; mitochondrial pseudogene,1
102119655,LOC102119655,,uncharacterized LOC102119655,1
102119644,LOC102119644,,uncharacterized LOC102119644,7
102119637,LOC102119637,,3-oxo-5-beta-steroid 4-dehydrogenase-like,1
102119634,LOC102119634,,60S ribosomal protein L3,7
102119633,LOC102119633,,golgin subfamily A member 8M-like,7
102119632,LOC102119632,,dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex; mitochondrial pseudogene,6
102119630,LOC102119630,,chromobox protein homolog 1 pseudogene,14
102119629,LOC102119629,,olfactory receptor 5B2,14
102119628,LOC102119628,,membrane-spanning 4-domains subfamily A member 12,14
102119623,LOC102119623,,actin-related protein 2/3 complex subunit 1A pseudogene,6
102119621,LOC102119621,,tropomyosin alpha-4 chain pseudogene,6
102119620,LOC102119620,,cysteine-rich DPF motif domain-containing protein 1 pseudogene,13
102119619,LOC102119619,,histone H3.3 type 2-like,6
102119617,LOC102119617,,uncharacterized LOC102119617,6
102119616,LOC102119616,,cyclin-H pseudogene,5
102119615,LOC102119615,,uncharacterized LOC102119615,5
102119614,LOC102119614,,N-acetyltransferase 8,13
102119605,LOC102119605,,Ig lambda chain V-III region LOI-like,10
102119603,LOC102119603,,zinc finger FYVE domain-containing protein 9-like,X
102119600,LOC102119600,,60S ribosomal protein L12 pseudogene,4
102119595,LOC102119595,,26S proteasome non-ATPase regulatory subunit 14 pseudogene,12
102119592,LOC102119592,,uncharacterized LOC102119592,11
102119590,LOC102119590,,ataxin-3-like,11
102119589,LOC102119589,,mitochondrial carnitine/acylcarnitine carrier protein pseudogene,4
102119588,LOC102119588,,mitotic spindle assembly checkpoint protein MAD2A pseudogene,20
102119581,LOC102119581,,vomeronasal type-1 receptor 4-like,20
102119576,LOC102119576,,T-cell receptor beta chain V region A20.2.25-like,3
102119573,LOC102119573,,uncharacterized LOC102119573,19
